id,ts,title,_yf_slug,website,telephone,address,postal_code,latitude,longitude,email,opening_hours,description,brand,service_product,reviews,average_star
337070,2023-10-25 17:22:26,Spa At The Barn,/ringgold-ga/bpp/spa-at-the-barn-506782092,http://spaatthebarn.com,706-965-3222,"1197 N Three Notch Rd, Ringgold, GA, 30736",30736,34.938667,-85.16905,spaatthebarn.ringgold@gmail.com,"""Mo-Tu 10:00-19:00"",""We-Fr 09:00-19:00"",""Su 10:00-18:00""","Spa at the Barn offers a rustic, elegant environment where you can renew and energize your spirits with one of our custom services. Our spa is a beautifully renovated barn filled with warmth and professionalism. Our competent and experienced staff of estheticians and massage therapists will take the time to know you and listen.",,,,
337937,2023-10-25 20:39:35,Crystal Clear Luxury Day Spa,/smyrna-tn/bpp/crystal-clear-luxury-day-spa-531841842,,615-625-3392,"1210 Hazelwood Dr, Smyrna, TN, 37167",37167,35.962715,-86.52013,crystalclearluxurydayspa@gmail.com,"""Mo-Fr 10:00-18:00"",""Sa 10:00-16:00""",,,,,
338007,2023-10-24 16:24:34,SEV Laser,/hermosa-beach-ca/bpp/sev-laser-544151420,https://sevlaser.com/hermosa-beach,424-390-4626,"1244 Hermosa Ave, Hermosa Beach, CA, 90254",90254,33.862705,-118.399895,info@sevlaser.com,"""Mo-Fr 10:00-19:00"",""Sa 10:00-18:00""","SEV Laser is a leading medical spa with locations all over the United States! We provide highly-effective aesthetic services using the latest technologies. Our team of highly-trained nurses and technicians are ready to give you the beauty experience of your life! We offer laser hair removal, skin tightening, body contouring, Botox, Dermal fillers & injectables. Our services are designed for customers of all genders and all skin tones. Reach out to us today for laser hair removal in Hermosa Beach",,,,
338219,2023-10-24 16:52:44,Body Envy Houston,/houston-tx/bpp/body-envy-houston-478404418?lid=1001342173984,,713-429-4212,"2206 Woodhead St, Houston, TX, 77019",77019,29.746128,-95.40481,info@bodyenvyhouston.com,"""Tu-We 10:00-17:00"",""Th-Sa 10:00-20:00""","The most advanced, least painful, fastest, and most effective method of Laser Hair Removal available today.",,Laser Hair Removal - Skin Rejuvenation - Facials - Injectables,,
338438,2023-10-24 17:39:35,Ashford Electrolysis Clinic Inc,/houston-tx/bpp/ashford-electrolysis-clinic-inc-543163748?lid=1001627888075,,281-496-4628,"2000 S Dairy Ashford Rd, Houston, TX, 77077",77077,29.744652,-95.606255,bseizer@ashfordelectrolysisclinic.com,"""Tu-Th 09:00-19:00"",""Fr-Sa 08:00-16:00""","Ashford Electrolysis Clinic is a private practice of electrolysis dedicated to excellence in permanent hair removal. As a heath related profession, electrolysis is the only proven, permanent method of hair removal in existence and, for over a century, has achieved permanent results for thousands of patients. If you are considering electrolysis treatment from the aggravation and embarrassment of unwanted hair, give us a call schedule your appointment.",,Electrolysis - permanent hair removal.,,
339293,2023-10-24 20:22:51,Desert In Bloom Laser,/houston-tx/bpp/desert-in-bloom-laser-460150085,http://www.desertinbloom.com,832-306-3440,"701 Richmond Ave, Houston, TX, 77006",77006,29.734291,-95.38805,acne@desertinbloom.com,"""Mo-Fr 10:00-22:00"",""Sa 10:00-20:00"",""Su 12:00-20:00""",,,,,
339377,2023-10-24 20:40:22,Katie Ferrier Electrolysis & Facials,/houston-tx/bpp/katie-ferrier-electrolysis-facials-15632214,http://www.katieferrier.com,281-556-5274,"14368 Misty Meadow Ln, Houston, TX, 77079",77079,29.780325,-95.59873,ferrier_k@yahoo.com,"""Tu-Sa 11:00-19:00""",,,Electrolysis Hair Removal,,
339562,2023-10-24 21:05:33,Whitehouse Electrolysis,/houston-tx/bpp/whitehouse-electrolysis-461707084,http://whitehairtreatment.com,281-855-9664,"7050 Lakeview Haven Drive Ste 120, Houston, TX, 77084",77084,29.88114,-95.64924,findit@hcnonline.com,"""Mo-Fr 08:00-19:00"",""Sa 07:30-17:00""",,,,,
339745,2023-10-24 21:29:48,Brenda Kashella Electrolysis Medical & Cosmetic,/houston-tx/bpp/brenda-kashella-electrolysis-medical-cosmetic-2376245?lid=1002163110507,http://houstonelectrolysis.com,346-214-3662,"550 Post Oak Blvd Ste 310, Houston, TX, 77027",77027,29.754255,-95.45366,mmmatthews44@gmail.com,"""Tu-Fr 09:00-19:00"",""Sa 09:00-17:00""","Brenda Kashella Electrolysis Medical and Cosmetic Electrolysis is dedicated to helping you take control of unwanted hair. Whatever your hair removal needs may be, electrolysis has a solution. Brenda Kashella Electrolysis, (formerly named Nancy Mitchell Electrolysis) has been in business for more than 50 years! Schedule your complimentary permanent hair removal consultation today!",,Electrolysis Hair Removal,,
340933,2023-10-25 01:37:43,Electrology by Sarah,/redding-ca/bpp/electrology-by-sarah-22128838,,530-356-6911,"2185 Churn Creek Rd Ste X, Redding, CA, 96002",96002,40.576096,-122.35288,,"""Mo-Fr 09:00-17:00""",Please Visit Our Website for More Information,,"Diamond Microdermabrasion Diamond Dermabrasion provided a non-surgical skin refinish procedure, by using sterile diamond heads to abrade or rub off the top skin layer, then vacuuming out the particles along with any dirt and dead skin back up. This procedure removes skin debris, imperfections, blemishes, wrinkles and unwanted pigmentation on the skin. Moderate usage of Diamond Dermabrasion, accompany with skin products that penetrate through top skin layer that reach the dermis level, helps to replenish natural nutrients, restore cell activity, and promote skin health. The results after Micro Dermabrasion treatment is usually a healthy, glowing, beautiful skin. Diamond Microdermabrasion is generally indicated for: * Rejuvenation of sun damaged skin - face, neck, shoulders, back, arms and legs * Reduction of age spots. * Minimization of blotchy skin coloring. * Reduction of acne and superficial scars from past injury. * Extraction of blackheads and whiteheads. * Reduction of oily Skin. * Improvement of overall skin health. I M Fabulous Cosmetics Products I'm Fabulous Cosmetics products are made with very high concentration of active ingredients. And very small molecular for deeper penetration. Anti-Aging Skin Care Organic Skin Care Skin Correction Formulator Vegan & Mineral Makeup To check out those fabulous products, please visit the following website: Click here to visit AnaÏs Corporation",,
340942,2023-10-25 01:39:15,Renew Dermatology & Laser Center,/redding-ca/bpp/renew-dermatology-laser-center-537844973,http://renewskinsolutions.com,530-241-7772,"2626 Edith Ave Ste D, Redding, CA, 96001",96001,40.571568,-122.39768,info@renewskinsolutions.com,"""Mo-Fr 09:00-17:00""",,,Botox Injections Laser Hair Removal Perms Thermage,,
340946,2023-10-25 01:41:08,Renew Dermatology & Laser Center,/redding-ca/bpp/renew-dermatology-laser-center-510508767,,530-241-7772,"3305 Placer St Ste B, Redding, CA, 96001",96001,40.575516,-122.414665,,"""Mo-Tu 08:00-17:00"",""We-Th 09:00-17:00""",,,,,
342518,2023-10-25 07:39:14,Fresh Face Skin Studio,/los-angeles-ca/bpp/fresh-face-skin-studio-468893057,https://www.freshfaceskinstudio.com,310-592-2420,"13050 San Vicente Blvd, Los Angeles, CA, 90049",90049,34.048397,-118.49074,,"""Tu 11:00-19:00"",""We 08:00-16:00"",""Sa 08:00-18:00"",""Su 09:00-15:00""",,,,,
345089,2023-10-25 14:57:57,LaserAway,/beverly-hills-ca/bpp/laseraway-536529213,https://www.laseraway.com/locations/ca/beverly-hills-robertson,310-299-4663,"307 S Robertson Blvd, Beverly Hills, CA, 90211",90211,34.061905,-118.38373,contact@laseraway.com,"""Mo-Su 08:00-20:00""","The nation's leading aesthetic dermatology provider of laser hair removal, laser tattoo removal, and other dermatological services. LaserAway uses only the most advanced technology in a relaxing but sophisticated environment. Popular services offered include acne scar removal, non-invasive body contouring, dermal fillers, laser facials, lip injections, liquid facelifts, and photo facials. More specifically, LaserAway uses innovative dermatological products and technologies like Botox, Clear + Brilliant, VelaShape, Juvederm, Xeomin, and Thermage to achieve outstanding results.",,,,
345108,2023-10-25 15:04:43,Sonterra Laser Med Spa,/san-antonio-tx/bpp/sonterra-laser-med-spa-514328270,http://www.sonterralaser.com,210-545-3327,"1202 E Sonterra Blvd Ste 303, San Antonio, TX, 78258",78258,29.614279,-98.47497,info@sonterralaser.com,"""Mo 09:00-18:00"",""Tu 10:00-19:00"",""We 09:00-18:00"",""Th 10:00-19:00"",""Fr 09:00-18:00"",""Sa 09:00-16:00""",,,,,
345117,2023-10-25 15:09:52,Barely Hair,/san-antonio-tx/bpp/barely-hair-531009141,http://www.barelyhair-sa.com,305-744-1357,"21518 Blanco Rd, San Antonio, TX, 78260",78260,29.642231,-98.51887,,"""Mo-Su 07:00-20:00""",Permanent Hair Removal,,,,
345277,2023-10-25 16:30:24,Sofia's Skin Care & Electrolysis,/beverly-hills-ca/bpp/sofias-skin-care-electrolysis-30918985,http://www.sofyas.com,310-205-0602,"462 N Linden Dr, Beverly Hills, CA, 90212",90212,34.06726,-118.40762,,"""Mo-Fr 09:00-17:00""",,,,,
345438,2023-10-25 17:32:13,Visage Skin Care,/los-angeles-ca/bpp/visage-skin-care-496435052,,310-552-0667,"1139 S Beverly Dr, Los Angeles, CA, 90035",90035,34.056564,-118.39647,,,,,,,
345493,2023-10-25 17:59:28,Primary Skin Aesthetics,/los-angeles-ca/bpp/primary-skin-aesthetics-548346712,http://primaryskincare.net,310-659-8488,"420 S San Vicente Blvd, Los Angeles, CA, 90048",90048,34.07095,-118.37594,,,,,,,
345510,2023-10-25 18:01:38,Ruth's Skin Care,/west-hollywood-ca/bpp/ruths-skin-care-22250677,http://ruthsskincare.com,310-652-5220,"8500 Melrose Ave, West Hollywood, CA, 90069",90069,34.081783,-118.37709,ruth@ruthskincare.com,"""Mo-Tu 09:00-18:00"",""We-Fr 09:00-19:00"",""Sa 09:00-18:00""",,,,,
345768,2023-10-25 19:26:36,Best Electrolysis in LA,/beverly-hills-ca/bpp/best-electrolysis-in-la-30807031,,310-467-8002,"Beverly Hills, CA, 90211",90211,,,electrolysisoasis@gmail.com,"""Mo-Fr 10:00-22:00""",,,"Electrolysis is the BEST method for permanently removing any hair on face and body, any color including blonde, red and grey. We provide excellent service and make your treatments comfortable and effective. Look forward to hearing from you!",,
345863,2023-10-25 19:33:00,Michael Joseph Furie Salon,/tarzana-ca/bpp/michael-joseph-furie-salon-23155484,http://www.michaeljosephfurie.com,818-344-0271,"18733 Ventura Blvd, Tarzana, CA, 91356",91356,34.171276,-118.541824,specter@michaeljosephfurie.com,"""Mo 09:00-13:00"",""Tu 09:00-16:00"",""We 08:30-17:00"",""Th 08:30-19:00"",""Fr-Sa 08:30-17:00""",,,,,
345878,2023-10-25 19:33:09,Inaara Med Spa,/tarzana-ca/bpp/inaara-med-spa-30603458,http://www.tarzanaskincare.com,818-344-7678,"19570 Ventura Blvd, Tarzana, CA, 91356",91356,34.17264,-118.55995,,"""Tu-Fr 10:00-18:00"",""Sa 09:00-16:00""",,,,,
345995,2023-10-25 20:03:57,Tarzana Skin Care,/tarzana-ca/bpp/tarzana-skin-care-5233428,http://www.tarzanaskincare.com,818-789-6511,"19570 Ventura Blvd, Tarzana, CA, 91356",91356,34.17264,-118.55995,tarzanaskincare@gmail.com,"""Mo-Fr 10:00-18:00"",""Sa 09:00-16:00""",,,,,
346235,2023-10-25 21:24:18,Pure Touch Laser Center,/sherman-oaks-ca/bpp/pure-touch-laser-center-452274299,http://www.puretouchlaser.com,818-986-1077,"4312 Woodman Ave Ste 203, Sherman Oaks, CA, 91423",91423,34.148582,-118.43106,,"""Mo-Fr 09:00-20:00"",""Sa 09:00-18:00"",""Su 10:00-17:00""",,,,,
346996,2023-10-25 23:12:36,Dermatology Associates of San Antonio,/san-antonio-tx/bpp/dermatology-associates-of-san-antonio-21998719,http://dermsa.com,210-657-9338,"7832 Pat Booker Rd, San Antonio, TX, 78233",78233,29.562765,-98.33298,,"""Mo-Fr 08:00-17:00""",Please Visit Our Web Site for Additional Information,,Aesthetic Procedures Cosmetic Dermatology Cosmetic Surgery Cosmetics Electrolysis Fillers Hair Removal Hair Removal & Replacement Injections Intense Pulsed Light Laser Hair Removal Liposuction Microdermabrasion Mohs Micrographic Surgery New Patients Welcome Skin Surgery Surgery,,
347646,2023-10-26 00:42:23,Laser Beauty Medical Spa,/dallas-tx/bpp/laser-beauty-medical-spa-6697293,http://www.laserbeautymedicalspas.com,972-930-0333,"18170 Dallas Pkwy Ste 202, Dallas, TX, 75287",75287,32.996277,-96.828865,info@laserbeautymedicalspas.com,"""Tu-Fr 07:00-17:00"",""Sa 07:00-14:00""",,,,,
347647,2023-10-26 00:42:35,Great Skin by Lynne,/dallas-tx/bpp/great-skin-by-lynne-550028046,http://htgtelectrolysis.com,682-593-1442,"4245 N Central Expy Ste 200, Dallas, TX, 75205",75205,32.816483,-96.78946,clients@htgtelectrolysis.com,"""Mo 12:00-21:00"",""Tu 09:00-21:00"",""We 10:00-21:00"",""Th 09:00-21:00"",""Fr 10:00-20:00"",""Sa 09:00-18:00""",,,,,
347765,2023-10-26 00:54:49,Advanced Skin Fitness,/dallas-tx/bpp/advanced-skin-fitness-455933181,http://www.advancedskinfitness.com,214-521-5277,"2928 Oak Lawn Ave, Dallas, TX, 75219",75219,32.808155,-96.80932,Reception@advancedskinfitness.com,"""Tu-Fr 10:00-18:00"",""Sa 10:00-16:00""","Advanced Skin Fitness offers a wide selection of the most trusted laser, anti-aging treatments, and body contouring treatments in a pampering day spa environment. Advanced Skin Fitness provides results with the most technologically advanced lasers and devices available today. We offer laser hair removal for all skin types including tanned skin and skin of color. Advanced Skin Fitness is one of the pioneer body contouring spas in the Dallas/Fort Worth Metroplex. We currently offer to of the fastest no-downtime, body contouring treatments on the market. such as the Accent XL and VelaShape' elos technology for the treatment for cellulite, volume reduction, and loose skin. Spider Vein therapy is also offered in addition to cellulite and fat reduction treatment so that we can make your legs even more beautiful using our Candela GentleYAG lasing system. Advanced Skin Fitness also carries a full line of skin care products including SkinCeuticals , M'Lis, Obagi , and TendSkin'. Our physician strength products are designed to take your professional treatments a step further with appropriate home care. A variety of plastic surgery options are also available by our board certified plastic surgeon, Dr. Vu Ho. Dr. Ho specializes in facial plastics as well as facial fillers, Botox, and Dysport. Most procedures are safely performed in the office to eliminate costly hospital fees. Hair Restoration is also available at Advanced Skin Fitness. Hair Restoration procedures are performed by Dr. Abraham Armani. Dr Armani will use his artistic technique combined with his medical expertise to give you the hair you are looking for. All of these amazing products and services are provided in our 2, 700 sq ft modern day spa. Our spa boasts 6 treatment rooms, 1 dedicated consultation room, 3 lounge areas including an inviting relaxation room and a full service bar serving many holistic teas as well as a variety of wines.",,,,
347818,2023-10-26 01:16:12,Sandra's Electrolysis,/dallas-tx/bpp/sandras-electrolysis-517630442,http://sandraselectrolysis.com,214-349-9490,"6465 E Mockingbird Ln, Dallas, TX, 75214",75214,32.836662,-96.751465,carol@sandraselectrolysis.com,"""Tu-Th 08:30-19:00"",""Fr 08:30-18:00"",""Sa 08:00-18:00""",,,,,
348154,2023-10-26 02:02:36,Hair Today Gone Tomorrow Electrolysis,/dallas-tx/bpp/hair-today-gone-tomorrow-electrolysis-547664675?lid=1002004387303,https://www.htgtelectrolysis.com,682-593-1442,"4245 N. Central Expressway, Suite 200, Dallas, TX, 75205",75205,32.816483,-96.78946,clients@htgtelectrolysis.com,"""Mo-Th 09:00-21:00"",""Fr 09:00-20:00"",""Sa 09:00-18:00""","Hair Today Gone Tomorrow serves Dallas clients who want to feel more confident with their own appearance. We're proud to bring state-of-the-art electrolysis treatments to our community, the only FDA-approved solution for truly permanent hair removal in Highland Village. To find out more, call our spa in Dallas today for more information, or book your very first treatment for a special discount price!",,,1,5
348170,2023-10-26 02:09:00,Judi's Electrolysis Center,/dallas-tx/bpp/judis-electrolysis-center-8075390?lid=1001433789051,,469-453-6186,"5430 Glen Lakes Dr, Dallas, TX, 75231",75231,32.883247,-96.76819,,,*Permanent Hair Removal*Referred By Physicians for 44 Years*Sterile*Safe*Affordable *Hair Texture & Color Not A Concern*Days - Evenings ? Saturdays*Free Consultation *Visa & MasterCard Accepted,,Electrolysis,,
350766,2023-10-09 06:36:20,Skin Spa,/dallas-tx/bpp/skin-spa-15760474,https://www.skinspamed.com/contact,972-392-3895,"5330 Alpha Rd Ste 100, Dallas, TX, 75240",75240,32.932686,-96.81664,info@skinspamed.com,"""Mo 12:00-19:00"",""Tu 10:00-17:00"",""We 12:00-19:00"",""Th-Fr 10:00-17:00"",""Sa 09:00-16:00""",,,,,
350834,2023-10-09 06:41:18,LaserAway,/dallas-tx/bpp/laseraway-533825551,https://www.laseraway.com/locations/tx/dallas,469-620-0166,"8060 Park Ln, Dallas, TX, 75231",75231,32.871696,-96.768906,contact@laseraway.com,"""Mo-Su 10:00-20:00""","The nation's leading aesthetic dermatology provider of laser hair removal, laser tattoo removal, and other dermatological services. LaserAway uses only the most advanced technology in a relaxing but sophisticated environment. Popular services offered include acne scar removal, non-invasive body contouring, dermal fillers, laser facials, lip injections, liquid facelifts, and photo facials. More specifically, LaserAway uses innovative dermatological products and technologies like Botox, Clear + Brilliant, VelaShape, Juvederm, Xeomin, and Thermage to achieve outstanding results.",,"Hair Removal, Tattoo Removal, Coolsculpting",,
